image,method,image_width,image_height,num_craft_boxes,num_boundary_patches,intersection_pixels,union_pixels,boundary_pixels,text_pixels,iou,text_coverage
1022.png,DRIP,336,336,17,59,4258.0,50541.0,11564,43235,0.08424843196612651,0.09848502370764427
1022.png,Fixed,336,336,17,57,4101.0,50306.0,11172,43235,0.08152109092354788,0.09485370648779924
1022.png,PruneSID,336,336,17,57,8141.0,46266.0,11172,43235,0.17596074871395842,0.18829651902393893
1023.png,DRIP,336,336,12,59,3614.0,35254.0,11564,27304,0.10251318999262495,0.13236155874597128
1023.png,Fixed,336,336,12,57,2304.0,36172.0,11172,27304,0.06369567621364591,0.08438324055083504
1023.png,PruneSID,336,336,12,57,5393.0,33083.0,11172,27304,0.16301423691926367,0.19751684734837385
1024.png,DRIP,336,336,12,59,3614.0,35254.0,11564,27304,0.10251318999262495,0.13236155874597128
1024.png,Fixed,336,336,12,57,2304.0,36172.0,11172,27304,0.06369567621364591,0.08438324055083504
1024.png,PruneSID,336,336,12,57,6131.0,32345.0,11172,27304,0.18955016231256763,0.2245458540873132
1025.png,DRIP,336,336,12,59,3614.0,35254.0,11564,27304,0.10251318999262495,0.13236155874597128
1025.png,Fixed,336,336,12,57,2304.0,36172.0,11172,27304,0.06369567621364591,0.08438324055083504
1025.png,PruneSID,336,336,12,57,6161.0,32315.0,11172,27304,0.19065449481664862,0.2256445941986522
1026.png,DRIP,336,336,12,59,3614.0,35254.0,11564,27304,0.10251318999262495,0.13236155874597128
1026.png,Fixed,336,336,12,57,2304.0,36172.0,11172,27304,0.06369567621364591,0.08438324055083504
1026.png,PruneSID,336,336,12,57,6175.0,32301.0,11172,27304,0.19117055199529426,0.22615733958394374
10265.png,DRIP,336,336,22,59,3356.0,28633.0,11564,20425,0.11720741801417944,0.16430844553243573
10265.png,Fixed,336,336,22,57,2171.0,29426.0,11172,20425,0.07377829130700742,0.10629130966952265
10265.png,PruneSID,336,336,22,57,5379.0,26218.0,11172,20425,0.20516439087649707,0.26335373317013466
10268.png,DRIP,336,336,22,59,3356.0,28633.0,11564,20425,0.11720741801417944,0.16430844553243573
10268.png,Fixed,336,336,22,57,2171.0,29426.0,11172,20425,0.07377829130700742,0.10629130966952265
10268.png,PruneSID,336,336,22,57,6206.0,25391.0,11172,20425,0.24441731322122012,0.303843329253366
10269.png,DRIP,336,336,22,59,3356.0,28633.0,11564,20425,0.11720741801417944,0.16430844553243573
10269.png,Fixed,336,336,22,57,2171.0,29426.0,11172,20425,0.07377829130700742,0.10629130966952265
10269.png,PruneSID,336,336,22,57,6405.0,25192.0,11172,20425,0.2542473801206732,0.31358629130966953
10292.png,DRIP,336,336,42,59,3151.0,28812.0,11564,20399,0.10936415382479522,0.15446835629197508
10292.png,Fixed,336,336,42,57,2029.0,29542.0,11172,20399,0.06868187665019294,0.09946566008137654
10292.png,PruneSID,336,336,42,57,5546.0,26025.0,11172,20399,0.21310278578290107,0.2718760723564881
10293.png,DRIP,336,336,42,59,3151.0,28812.0,11564,20399,0.10936415382479522,0.15446835629197508
10293.png,Fixed,336,336,42,57,2029.0,29542.0,11172,20399,0.06868187665019294,0.09946566008137654
10293.png,PruneSID,336,336,42,57,5753.0,25818.0,11172,20399,0.22282903400728174,0.28202362860924557
10295.png,DRIP,336,336,42,59,3151.0,28812.0,11564,20399,0.10936415382479522,0.15446835629197508
10295.png,Fixed,336,336,42,57,2029.0,29542.0,11172,20399,0.06868187665019294,0.09946566008137654
10295.png,PruneSID,336,336,42,57,6964.0,24607.0,11172,20399,0.28300889990653066,0.341389283788421
10303.png,DRIP,336,336,22,59,3356.0,28633.0,11564,20425,0.11720741801417944,0.16430844553243573
10303.png,Fixed,336,336,22,57,2171.0,29426.0,11172,20425,0.07377829130700742,0.10629130966952265
10303.png,PruneSID,336,336,22,57,5962.0,25635.0,11172,20425,0.23257265457382484,0.2918971848225214
1031.png,DRIP,336,336,17,58,3146.0,31908.0,11368,23686,0.09859596339475993,0.132821075740944
1031.png,Fixed,336,336,17,57,1957.0,32901.0,11172,23686,0.059481474727211936,0.08262264628894705
1031.png,PruneSID,336,336,17,57,5280.0,29578.0,11172,23686,0.17851105551423355,0.22291649075403192
1032.png,DRIP,336,336,17,58,3146.0,31908.0,11368,23686,0.09859596339475993,0.132821075740944
1032.png,Fixed,336,336,17,57,1957.0,32901.0,11172,23686,0.059481474727211936,0.08262264628894705
1032.png,PruneSID,336,336,17,57,6227.0,28631.0,11172,23686,0.2174915301596172,0.2628979143798024
1033.png,DRIP,336,336,17,58,3146.0,31908.0,11368,23686,0.09859596339475993,0.132821075740944
1033.png,Fixed,336,336,17,57,1957.0,32901.0,11172,23686,0.059481474727211936,0.08262264628894705
1033.png,PruneSID,336,336,17,57,5759.0,29099.0,11172,23686,0.19791058111962612,0.24313940724478594
1034.png,DRIP,336,336,17,58,3146.0,31908.0,11368,23686,0.09859596339475993,0.132821075740944
1034.png,Fixed,336,336,17,57,1957.0,32901.0,11172,23686,0.059481474727211936,0.08262264628894705
1034.png,PruneSID,336,336,17,57,5492.0,29366.0,11172,23686,0.1870190015664374,0.23186692561006503
1035.png,DRIP,336,336,17,58,3146.0,31908.0,11368,23686,0.09859596339475993,0.132821075740944
1035.png,Fixed,336,336,17,57,1957.0,32901.0,11172,23686,0.059481474727211936,0.08262264628894705
1035.png,PruneSID,336,336,17,57,6119.0,28739.0,11172,23686,0.2129162462159435,0.2583382588871063
10536.png,DRIP,336,336,12,59,3614.0,35254.0,11564,27304,0.10251318999262495,0.13236155874597128
10536.png,Fixed,336,336,12,57,2304.0,36172.0,11172,27304,0.06369567621364591,0.08438324055083504
10536.png,PruneSID,336,336,12,57,5741.0,32735.0,11172,27304,0.17537803574156102,0.21026223263990623
11316.png,DRIP,336,336,72,58,1310.0,34155.0,11368,24097,0.03835456009369053,0.05436361372784994
11316.png,Fixed,336,336,72,57,2138.0,33131.0,11172,24097,0.06453170746430835,0.08872473751919326
11316.png,PruneSID,336,336,72,57,3219.0,32050.0,11172,24097,0.1004368174726989,0.1335850935801137
11317.png,DRIP,336,336,72,58,1310.0,34155.0,11368,24097,0.03835456009369053,0.05436361372784994
11317.png,Fixed,336,336,72,57,2138.0,33131.0,11172,24097,0.06453170746430835,0.08872473751919326
11317.png,PruneSID,336,336,72,57,3957.0,31312.0,11172,24097,0.12637327542156362,0.1642113126115284
11318.png,DRIP,336,336,72,58,1310.0,34155.0,11368,24097,0.03835456009369053,0.05436361372784994
11318.png,Fixed,336,336,72,57,2138.0,33131.0,11172,24097,0.06453170746430835,0.08872473751919326
11318.png,PruneSID,336,336,72,57,3806.0,31463.0,11172,24097,0.12096748561802752,0.1579449724032037
11319.png,DRIP,336,336,72,58,1310.0,34155.0,11368,24097,0.03835456009369053,0.05436361372784994
11319.png,Fixed,336,336,72,57,2138.0,33131.0,11172,24097,0.06453170746430835,0.08872473751919326
11319.png,PruneSID,336,336,72,57,4184.0,31085.0,11172,24097,0.1345986810358694,0.17363157239490393
11320.png,DRIP,336,336,72,58,1310.0,34155.0,11368,24097,0.03835456009369053,0.05436361372784994
11320.png,Fixed,336,336,72,57,2138.0,33131.0,11172,24097,0.06453170746430835,0.08872473751919326
11320.png,PruneSID,336,336,72,57,3915.0,31354.0,11172,24097,0.12486445110671684,0.16246835705689505
11333.png,DRIP,336,336,29,58,6913.0,64818.0,11368,60363,0.10665247307846586,0.11452379769063831
11333.png,Fixed,336,336,29,57,5529.0,66006.0,11172,60363,0.08376511226252159,0.09159584513692162
11333.png,PruneSID,336,336,29,57,7169.0,64366.0,11172,60363,0.11137867818413448,0.11876480625548763
11336.png,DRIP,336,336,29,58,6913.0,64818.0,11368,60363,0.10665247307846586,0.11452379769063831
11336.png,Fixed,336,336,29,57,5529.0,66006.0,11172,60363,0.08376511226252159,0.09159584513692162
11336.png,PruneSID,336,336,29,57,7641.0,63894.0,11172,60363,0.1195886937740633,0.12658416579692858
1162.png,DRIP,336,336,11,58,1059.0,17620.0,11368,7311,0.06010215664018161,0.14485022568732048
1162.png,Fixed,336,336,11,57,919.0,17564.0,11172,7311,0.05232293327260305,0.12570099849541785
1162.png,PruneSID,336,336,11,57,3062.0,15421.0,11172,7311,0.19856040464301927,0.4188209547257557
1163.png,DRIP,336,336,11,58,1059.0,17620.0,11368,7311,0.06010215664018161,0.14485022568732048
1163.png,Fixed,336,336,11,57,919.0,17564.0,11172,7311,0.05232293327260305,0.12570099849541785
1163.png,PruneSID,336,336,11,57,2715.0,15768.0,11172,7311,0.1721841704718417,0.3713582273286828
1164.png,DRIP,336,336,11,58,1059.0,17620.0,11368,7311,0.06010215664018161,0.14485022568732048
1164.png,Fixed,336,336,11,57,919.0,17564.0,11172,7311,0.05232293327260305,0.12570099849541785
1164.png,PruneSID,336,336,11,57,3150.0,15333.0,11172,7311,0.20543924867931912,0.4308576118178088
1165.png,DRIP,336,336,11,58,1059.0,17620.0,11368,7311,0.06010215664018161,0.14485022568732048
1165.png,Fixed,336,336,11,57,919.0,17564.0,11172,7311,0.05232293327260305,0.12570099849541785
1165.png,PruneSID,336,336,11,57,2793.0,15690.0,11172,7311,0.17801147227533462,0.3820270824784571
1166.png,DRIP,336,336,11,58,1059.0,17620.0,11368,7311,0.06010215664018161,0.14485022568732048
1166.png,Fixed,336,336,11,57,919.0,17564.0,11172,7311,0.05232293327260305,0.12570099849541785
1166.png,PruneSID,336,336,11,57,3102.0,15381.0,11172,7311,0.20167739418763408,0.42429216249487073
1167.png,DRIP,336,336,15,59,2213.0,21018.0,11564,11667,0.10529070320677515,0.1896802948487186
1167.png,Fixed,336,336,15,57,996.0,21843.0,11172,11667,0.045598132124708146,0.08536898945744407
1167.png,PruneSID,336,336,15,57,4549.0,18290.0,11172,11667,0.2487151448879169,0.38990314562441075
1168.png,DRIP,336,336,15,59,2213.0,21018.0,11564,11667,0.10529070320677515,0.1896802948487186
1168.png,Fixed,336,336,15,57,996.0,21843.0,11172,11667,0.045598132124708146,0.08536898945744407
1168.png,PruneSID,336,336,15,57,4002.0,18837.0,11172,11667,0.21245421245421245,0.34301877089226024
1169.png,DRIP,336,336,15,59,2213.0,21018.0,11564,11667,0.10529070320677515,0.1896802948487186
1169.png,Fixed,336,336,15,57,996.0,21843.0,11172,11667,0.045598132124708146,0.08536898945744407
1169.png,PruneSID,336,336,15,57,4416.0,18423.0,11172,11667,0.2397003745318352,0.3785034713293906
1170.png,DRIP,336,336,15,59,2213.0,21018.0,11564,11667,0.10529070320677515,0.1896802948487186
1170.png,Fixed,336,336,15,57,996.0,21843.0,11172,11667,0.045598132124708146,0.08536898945744407
1170.png,PruneSID,336,336,15,57,4624.0,18215.0,11172,11667,0.25385671150150974,0.39633153338476046
1171.png,DRIP,336,336,15,59,2213.0,21018.0,11564,11667,0.10529070320677515,0.1896802948487186
1171.png,Fixed,336,336,15,57,996.0,21843.0,11172,11667,0.045598132124708146,0.08536898945744407
1171.png,PruneSID,336,336,15,57,4351.0,18488.0,11172,11667,0.23534184335785374,0.37293220193708754
1182.png,DRIP,336,336,10,59,2236.0,33325.0,11564,23997,0.06709677419354838,0.09317831395591115
1182.png,Fixed,336,336,10,57,2054.0,33115.0,11172,23997,0.062026272082138005,0.08559403258740676
1182.png,PruneSID,336,336,10,57,4112.0,31057.0,11172,23997,0.13240171297936054,0.171354752677418
1183.png,DRIP,336,336,10,59,2236.0,33325.0,11564,23997,0.06709677419354838,0.09317831395591115
1183.png,Fixed,336,336,10,57,2054.0,33115.0,11172,23997,0.062026272082138005,0.08559403258740676
1183.png,PruneSID,336,336,10,57,4771.0,30398.0,11172,23997,0.1569511152049477,0.1988165187315081
1184.png,DRIP,336,336,10,59,2236.0,33325.0,11564,23997,0.06709677419354838,0.09317831395591115
1184.png,Fixed,336,336,10,57,2054.0,33115.0,11172,23997,0.062026272082138005,0.08559403258740676
1184.png,PruneSID,336,336,10,57,4771.0,30398.0,11172,23997,0.1569511152049477,0.1988165187315081
1185.png,DRIP,336,336,10,59,2236.0,33325.0,11564,23997,0.06709677419354838,0.09317831395591115
1185.png,Fixed,336,336,10,57,2054.0,33115.0,11172,23997,0.062026272082138005,0.08559403258740676
1185.png,PruneSID,336,336,10,57,4479.0,30690.0,11172,23997,0.14594330400782013,0.18664833104138018
1191.png,DRIP,336,336,27,59,5937.0,42433.0,11564,36806,0.1399146890391912,0.16130522197467803
1191.png,Fixed,336,336,27,57,2793.0,45185.0,11172,36806,0.061812548412083654,0.07588436667934575
1191.png,PruneSID,336,336,27,57,6917.0,41061.0,11172,36806,0.16845668639341468,0.18793131554637832
1192.png,DRIP,336,336,27,59,5937.0,42433.0,11564,36806,0.1399146890391912,0.16130522197467803
1192.png,Fixed,336,336,27,57,2793.0,45185.0,11172,36806,0.061812548412083654,0.07588436667934575
1192.png,PruneSID,336,336,27,57,7033.0,40945.0,11172,36806,0.1717670045182562,0.19108297560180407
1193.png,DRIP,336,336,27,59,5937.0,42433.0,11564,36806,0.1399146890391912,0.16130522197467803
1193.png,Fixed,336,336,27,57,2793.0,45185.0,11172,36806,0.061812548412083654,0.07588436667934575
1193.png,PruneSID,336,336,27,57,7520.0,40458.0,11172,36806,0.18587176825349747,0.2043145139379449
1194.png,DRIP,336,336,27,59,5937.0,42433.0,11564,36806,0.1399146890391912,0.16130522197467803
1194.png,Fixed,336,336,27,57,2793.0,45185.0,11172,36806,0.061812548412083654,0.07588436667934575
1194.png,PruneSID,336,336,27,57,7391.0,40587.0,11172,36806,0.18210264370364895,0.2008096506004456
12545.png,DRIP,336,336,25,58,1654.0,20225.0,11368,10511,0.08177997527812114,0.15735895728284655
12545.png,Fixed,336,336,25,57,1308.0,20375.0,11172,10511,0.0641963190184049,0.12444106174483874
12545.png,PruneSID,336,336,25,57,2687.0,18996.0,11172,10511,0.14145083175405349,0.2556369517648178
12547.png,DRIP,336,336,25,58,1654.0,20225.0,11368,10511,0.08177997527812114,0.15735895728284655
12547.png,Fixed,336,336,25,57,1308.0,20375.0,11172,10511,0.0641963190184049,0.12444106174483874
12547.png,PruneSID,336,336,25,57,2525.0,19158.0,11172,10511,0.1317987263806243,0.2402245266863286
12548.png,DRIP,336,336,25,58,1654.0,20225.0,11368,10511,0.08177997527812114,0.15735895728284655
12548.png,Fixed,336,336,25,57,1308.0,20375.0,11172,10511,0.0641963190184049,0.12444106174483874
12548.png,PruneSID,336,336,25,57,3287.0,18396.0,11172,10511,0.17868014785823005,0.3127200076110741
12550.png,DRIP,336,336,25,58,1654.0,20225.0,11368,10511,0.08177997527812114,0.15735895728284655
12550.png,Fixed,336,336,25,57,1308.0,20375.0,11172,10511,0.0641963190184049,0.12444106174483874
12550.png,PruneSID,336,336,25,57,3012.0,18671.0,11172,10511,0.16131969364254728,0.28655694034820667
1257.png,DRIP,336,336,31,59,3257.0,54658.0,11564,46351,0.059588715284130414,0.07026817112899399
1257.png,Fixed,336,336,31,57,4518.0,53005.0,11172,46351,0.08523724176964437,0.09747362516450563
1257.png,PruneSID,336,336,31,57,6746.0,50777.0,11172,46351,0.1328554266695551,0.1455416280123406
12577.png,DRIP,336,336,22,59,1379.0,24345.0,11564,14160,0.056644074758677346,0.09738700564971751
12577.png,Fixed,336,336,22,57,1255.0,24077.0,11172,14160,0.05212443410723928,0.08862994350282485
12577.png,PruneSID,336,336,22,57,2673.0,22659.0,11172,14160,0.11796637097841917,0.18877118644067797
1258.png,DRIP,336,336,31,59,3257.0,54658.0,11564,46351,0.059588715284130414,0.07026817112899399
1258.png,Fixed,336,336,31,57,4518.0,53005.0,11172,46351,0.08523724176964437,0.09747362516450563
1258.png,PruneSID,336,336,31,57,7202.0,50321.0,11172,46351,0.1431211621390672,0.15537960346055102
1261.png,DRIP,336,336,31,59,3257.0,54658.0,11564,46351,0.059588715284130414,0.07026817112899399
1261.png,Fixed,336,336,31,57,4518.0,53005.0,11172,46351,0.08523724176964437,0.09747362516450563
1261.png,PruneSID,336,336,31,57,7556.0,49967.0,11172,46351,0.15121980507134708,0.1630169791374512
1263.png,DRIP,336,336,31,59,3257.0,54658.0,11564,46351,0.059588715284130414,0.07026817112899399
1263.png,Fixed,336,336,31,57,4518.0,53005.0,11172,46351,0.08523724176964437,0.09747362516450563
1263.png,PruneSID,336,336,31,57,7957.0,49566.0,11172,46351,0.16053343017390953,0.17166835666975902
13613.png,DRIP,336,336,0,59,,,11564,0,,
13613.png,Fixed,336,336,0,57,,,11172,0,,
13613.png,PruneSID,336,336,0,57,,,11172,0,,
14993.png,DRIP,336,336,4,58,1517.0,13638.0,11368,3787,0.11123331866842645,0.40058093477686824
14993.png,Fixed,336,336,4,57,195.0,14764.0,11172,3787,0.013207802763478733,0.05149194613150251
14993.png,PruneSID,336,336,4,57,1387.0,13572.0,11172,3787,0.10219569702328322,0.3662529706891999
14994.png,DRIP,336,336,4,58,1517.0,13638.0,11368,3787,0.11123331866842645,0.40058093477686824
14994.png,Fixed,336,336,4,57,195.0,14764.0,11172,3787,0.013207802763478733,0.05149194613150251
14994.png,PruneSID,336,336,4,57,1541.0,13418.0,11172,3787,0.11484572961693248,0.40691840506997623
15003.png,DRIP,336,336,3,59,519.0,12317.0,11564,1272,0.042136883981489,0.4080188679245283
15003.png,Fixed,336,336,3,57,154.0,12290.0,11172,1272,0.012530512611879577,0.12106918238993711
15003.png,PruneSID,336,336,3,57,406.0,12038.0,11172,1272,0.03372653264661904,0.3191823899371069
15007.png,DRIP,336,336,3,59,519.0,12317.0,11564,1272,0.042136883981489,0.4080188679245283
15007.png,Fixed,336,336,3,57,154.0,12290.0,11172,1272,0.012530512611879577,0.12106918238993711
15007.png,PruneSID,336,336,3,57,406.0,12038.0,11172,1272,0.03372653264661904,0.3191823899371069
15008.png,DRIP,336,336,3,59,519.0,12317.0,11564,1272,0.042136883981489,0.4080188679245283
15008.png,Fixed,336,336,3,57,154.0,12290.0,11172,1272,0.012530512611879577,0.12106918238993711
15008.png,PruneSID,336,336,3,57,448.0,11996.0,11172,1272,0.037345781927309106,0.3522012578616352
15013.png,DRIP,336,336,3,59,519.0,12317.0,11564,1272,0.042136883981489,0.4080188679245283
15013.png,Fixed,336,336,3,57,154.0,12290.0,11172,1272,0.012530512611879577,0.12106918238993711
15013.png,PruneSID,336,336,3,57,406.0,12038.0,11172,1272,0.03372653264661904,0.3191823899371069
15026.png,DRIP,336,336,10,59,1967.0,28897.0,11564,19300,0.06806934975949061,0.10191709844559585
15026.png,Fixed,336,336,10,57,1854.0,28618.0,11172,19300,0.06478440142567615,0.0960621761658031
15026.png,PruneSID,336,336,10,57,3134.0,27338.0,11172,19300,0.11463896407930353,0.16238341968911918
15036.png,DRIP,336,336,10,59,1967.0,28897.0,11564,19300,0.06806934975949061,0.10191709844559585
15036.png,Fixed,336,336,10,57,1854.0,28618.0,11172,19300,0.06478440142567615,0.0960621761658031
15036.png,PruneSID,336,336,10,57,3183.0,27289.0,11172,19300,0.11664040455861337,0.16492227979274612
15039.png,DRIP,336,336,9,59,1822.0,21662.0,11564,11920,0.08411042378358416,0.1528523489932886
15039.png,Fixed,336,336,9,57,1206.0,21886.0,11172,11920,0.05510371927259435,0.1011744966442953
15039.png,PruneSID,336,336,9,57,2806.0,20286.0,11172,11920,0.1383219954648526,0.2354026845637584
15041.png,DRIP,336,336,9,59,1822.0,21662.0,11564,11920,0.08411042378358416,0.1528523489932886
15041.png,Fixed,336,336,9,57,1206.0,21886.0,11172,11920,0.05510371927259435,0.1011744966442953
15041.png,PruneSID,336,336,9,57,3372.0,19720.0,11172,11920,0.17099391480730222,0.2828859060402685
15057.png,DRIP,336,336,7,59,973.0,18021.0,11564,7430,0.053992564230619836,0.13095558546433378
15057.png,Fixed,336,336,7,57,534.0,18068.0,11172,7430,0.029555014390081912,0.0718707940780619
15057.png,PruneSID,336,336,7,57,1848.0,16754.0,11172,7430,0.11030201742867375,0.248721399730821
15060.png,DRIP,336,336,7,59,973.0,18021.0,11564,7430,0.053992564230619836,0.13095558546433378
15060.png,Fixed,336,336,7,57,534.0,18068.0,11172,7430,0.029555014390081912,0.0718707940780619
15060.png,PruneSID,336,336,7,57,1542.0,17060.0,11172,7430,0.09038686987104337,0.20753701211305517
15094.png,DRIP,336,336,7,59,973.0,18021.0,11564,7430,0.053992564230619836,0.13095558546433378
15094.png,Fixed,336,336,7,57,534.0,18068.0,11172,7430,0.029555014390081912,0.0718707940780619
15094.png,PruneSID,336,336,7,57,1942.0,16660.0,11172,7430,0.11656662665066027,0.26137281292059217
15117.png,DRIP,336,336,2,59,379.0,11952.0,11564,767,0.03171017402945114,0.4941329856584094
15117.png,Fixed,336,336,2,57,0.0,11939.0,11172,767,0.0,0.0
15117.png,PruneSID,336,336,2,57,346.0,11593.0,11172,767,0.029845596480634867,0.4511082138200782
15133.png,DRIP,336,336,34,59,5457.0,49327.0,11564,43220,0.11062906724511931,0.12626099028227672
15133.png,Fixed,336,336,34,57,4125.0,50267.0,11172,43220,0.0820617900411801,0.09544192503470615
15133.png,PruneSID,336,336,34,57,6134.0,48258.0,11172,43220,0.127108458701148,0.14192503470615456
15139.png,DRIP,336,336,2,59,504.0,12663.0,11564,1603,0.03980099502487562,0.314410480349345
15139.png,Fixed,336,336,2,57,112.0,12663.0,11172,1603,0.008844665561083471,0.06986899563318777
15139.png,PruneSID,336,336,2,57,350.0,12425.0,11172,1603,0.028169014084507043,0.2183406113537118
15141.png,DRIP,336,336,2,59,504.0,12663.0,11564,1603,0.03980099502487562,0.314410480349345
15141.png,Fixed,336,336,2,57,112.0,12663.0,11172,1603,0.008844665561083471,0.06986899563318777
15141.png,PruneSID,336,336,2,57,543.0,12232.0,11172,1603,0.04439175931981688,0.33873986275733
15147.png,DRIP,336,336,14,59,1715.0,25124.0,11564,15275,0.06826142334023244,0.11227495908346972
15147.png,Fixed,336,336,14,57,1288.0,25159.0,11172,15275,0.05119440359314758,0.08432078559738135
15147.png,PruneSID,336,336,14,57,3429.0,23018.0,11172,15275,0.14897037101398905,0.22448445171849427
15148.png,DRIP,336,336,14,59,1715.0,25124.0,11564,15275,0.06826142334023244,0.11227495908346972
15148.png,Fixed,336,336,14,57,1288.0,25159.0,11172,15275,0.05119440359314758,0.08432078559738135
15148.png,PruneSID,336,336,14,57,2482.0,23965.0,11172,15275,0.10356770290006259,0.16248772504091652
15152.png,DRIP,336,336,14,59,1715.0,25124.0,11564,15275,0.06826142334023244,0.11227495908346972
15152.png,Fixed,336,336,14,57,1288.0,25159.0,11172,15275,0.05119440359314758,0.08432078559738135
15152.png,PruneSID,336,336,14,57,3003.0,23444.0,11172,15275,0.12809247568674287,0.19659574468085106
15155.png,DRIP,336,336,14,59,1715.0,25124.0,11564,15275,0.06826142334023244,0.11227495908346972
15155.png,Fixed,336,336,14,57,1288.0,25159.0,11172,15275,0.05119440359314758,0.08432078559738135
15155.png,PruneSID,336,336,14,57,3245.0,23202.0,11172,15275,0.13985863287647615,0.21243862520458265
15161.png,DRIP,336,336,5,59,3101.0,19719.0,11564,11256,0.15725949591764288,0.27549751243781095
15161.png,Fixed,336,336,5,57,1232.0,21196.0,11172,11256,0.05812417437252312,0.10945273631840796
15161.png,PruneSID,336,336,5,57,3389.0,19039.0,11172,11256,0.17800304637848627,0.30108386638237383
15164.png,DRIP,336,336,5,59,3101.0,19719.0,11564,11256,0.15725949591764288,0.27549751243781095
15164.png,Fixed,336,336,5,57,1232.0,21196.0,11172,11256,0.05812417437252312,0.10945273631840796
15164.png,PruneSID,336,336,5,57,3060.0,19368.0,11172,11256,0.1579925650557621,0.27185501066098083
15170.png,DRIP,336,336,5,59,3101.0,19719.0,11564,11256,0.15725949591764288,0.27549751243781095
15170.png,Fixed,336,336,5,57,1232.0,21196.0,11172,11256,0.05812417437252312,0.10945273631840796
15170.png,PruneSID,336,336,5,57,3398.0,19030.0,11172,11256,0.17856016815554387,0.30188343994314143
15189.png,DRIP,336,336,0,59,,,11564,0,,
15189.png,Fixed,336,336,0,57,,,11172,0,,
15189.png,PruneSID,336,336,0,57,,,11172,0,,
15230.png,DRIP,336,336,21,59,1367.0,29324.0,11564,19127,0.04661710544264084,0.0714696502326554
15230.png,Fixed,336,336,21,57,1743.0,28556.0,11172,19127,0.06103796049866928,0.0911277252052073
15230.png,PruneSID,336,336,21,57,3203.0,27096.0,11172,19127,0.11820932979037496,0.16745961206671198
15233.png,DRIP,336,336,21,59,1367.0,29324.0,11564,19127,0.04661710544264084,0.0714696502326554
15233.png,Fixed,336,336,21,57,1743.0,28556.0,11172,19127,0.06103796049866928,0.0911277252052073
15233.png,PruneSID,336,336,21,57,3330.0,26969.0,11172,19127,0.12347510104193704,0.1740994405813771
15234.png,DRIP,336,336,21,59,1367.0,29324.0,11564,19127,0.04661710544264084,0.0714696502326554
15234.png,Fixed,336,336,21,57,1743.0,28556.0,11172,19127,0.06103796049866928,0.0911277252052073
15234.png,PruneSID,336,336,21,57,3463.0,26836.0,11172,19127,0.12904307646445073,0.18105296178177446
15277.png,DRIP,336,336,5,59,1297.0,13506.0,11564,3239,0.09603139345476085,0.40043223217042295
15277.png,Fixed,336,336,5,57,319.0,14092.0,11172,3239,0.022636957138802156,0.09848718740351961
15277.png,PruneSID,336,336,5,57,1502.0,12909.0,11172,3239,0.11635293206290186,0.4637233714109293
15281.png,DRIP,336,336,5,59,1297.0,13506.0,11564,3239,0.09603139345476085,0.40043223217042295
15281.png,Fixed,336,336,5,57,319.0,14092.0,11172,3239,0.022636957138802156,0.09848718740351961
15281.png,PruneSID,336,336,5,57,1206.0,13205.0,11172,3239,0.09132904202953426,0.3723371410929299
15282.png,DRIP,336,336,5,59,1297.0,13506.0,11564,3239,0.09603139345476085,0.40043223217042295
15282.png,Fixed,336,336,5,57,319.0,14092.0,11172,3239,0.022636957138802156,0.09848718740351961
